datetime,open,close,high,low,volume,money,open_interest
2024-07-25 21:45:00,768.081,770.567,771.607,767.696,27949.0,2157142800.0,772491.0
2024-07-25 22:00:00,770.607,771.16,772.589,770.183,22963.0,1775558550.0,772666.0
2024-07-25 22:15:00,771.468,770.853,772.8,770.119,15985.0,1235435800.0,770063.0
2024-07-25 22:30:00,770.818,771.578,772.842,770.818,11389.0,881551850.0,770714.0
2024-07-25 22:45:00,771.803,773.279,774.348,771.047,19930.0,1546410800.0,766967.0
2024-07-25 23:00:00,773.525,774.773,777.134,773.264,31892.0,2479894750.0,760892.0
2024-07-26 09:15:00,773.854,773.679,777.206,771.867,44626.0,3454913750.0,755883.0
2024-07-26 09:30:00,773.492,774.334,775.352,772.889,15331.0,1187594900.0,754509.0
2024-07-26 09:45:00,774.413,777.954,778.148,774.218,19170.0,1489726850.0,752195.0
2024-07-26 10:00:00,778.496,779.894,782.035,778.31,38858.0,3038016650.0,749290.0
2024-07-26 10:15:00,780.099,775.788,780.099,774.978,19329.0,1504308550.0,748498.0
2024-07-26 10:45:00,774.901,775.367,775.984,773.387,20164.0,1563970850.0,747987.0
2024-07-26 11:00:00,775.106,775.001,775.722,773.157,9816.0,761618600.0,748156.0
2024-07-26 11:15:00,775.071,775.263,776.352,774.064,7018.0,545338150.0,748792.0
2024-07-26 11:30:00,775.075,774.121,778.238,773.729,13767.0,1069488250.0,747533.0
2024-07-26 13:45:00,774.143,774.924,775.595,773.103,9661.0,748239500.0,747144.0
2024-07-26 14:00:00,774.737,775.58,776.858,773.426,9239.0,718409900.0,745644.0
2024-07-26 14:15:00,775.578,776.064,778.723,774.782,16687.0,1296269450.0,746162.0
2024-07-26 14:30:00,776.32,775.307,776.967,774.142,10006.0,776613850.0,745907.0
2024-07-26 14:45:00,775.289,772.094,775.95,771.301,19451.0,1507027900.0,743728.0
2024-07-26 15:00:00,771.858,771.033,774.07,769.518,33175.0,2563693700.0,741922.0
2024-07-26 21:15:00,771.386,769.266,772.229,767.4,41867.0,3230969200.0,745876.0
2024-07-26 21:30:00,769.32,771.654,773.258,768.883,18438.0,1425475250.0,745934.0
2024-07-26 21:45:00,771.848,771.613,772.274,770.241,8848.0,685146600.0,746097.0
2024-07-26 22:00:00,771.863,769.969,772.545,769.24,7556.0,584325650.0,746782.0
2024-07-26 22:15:00,769.937,771.168,771.741,769.222,6017.0,464758500.0,746709.0
2024-07-26 22:30:00,770.882,770.154,771.176,769.765,4045.0,312846550.0,746413.0
2024-07-26 22:45:00,770.147,772.966,772.966,767.712,14434.0,1111375850.0,746067.0
2024-07-26 23:00:00,772.627,770.542,774.076,769.937,15162.0,1172158200.0,745549.0
2024-07-29 09:15:00,769.962,774.498,775.841,767.984,41650.0,3221125150.0,746254.0
2024-07-29 09:30:00,774.538,765.917,774.992,765.724,27211.0,2100023950.0,750034.0
2024-07-29 09:45:00,765.63,763.911,765.872,762.426,39688.0,3035892600.0,751299.0
2024-07-29 10:00:00,763.753,766.143,766.351,759.546,33885.0,2590082350.0,749724.0
2024-07-29 10:15:00,765.907,768.505,768.919,764.811,17946.0,1377021450.0,749251.0
2024-07-29 10:45:00,768.353,767.577,769.617,765.374,14380.0,1107361550.0,748820.0
2024-07-29 11:00:00,767.877,767.84,768.543,765.815,8930.0,686604400.0,748850.0
2024-07-29 11:15:00,768.076,764.964,768.264,764.521,9119.0,700546700.0,748016.0
2024-07-29 11:30:00,764.931,768.019,768.255,762.937,15054.0,1156659250.0,747356.0
2024-07-29 13:45:00,768.401,770.571,770.571,766.004,22091.0,1705364350.0,746878.0
2024-07-29 14:00:00,770.639,769.975,773.72,769.191,23432.0,1813417050.0,746134.0
2024-07-29 14:15:00,770.202,772.98,773.013,769.668,11109.0,858034150.0,747014.0
2024-07-29 14:30:00,773.052,770.583,773.494,769.293,13198.0,1021394700.0,747866.0
2024-07-29 14:45:00,770.79,769.213,772.212,768.474,9159.0,707159650.0,747951.0
2024-07-29 15:00:00,769.15,770.377,772.03,765.362,27660.0,2131070700.0,746373.0
2024-07-29 21:15:00,772.009,772.746,776.893,770.496,44068.0,3422421850.0,750186.0
2024-07-29 21:30:00,772.325,770.723,773.343,770.52,16247.0,1259598700.0,751906.0
2024-07-29 21:45:00,770.445,764.929,770.859,764.747,30466.0,2345113550.0,755712.0
2024-07-29 22:00:00,764.68,765.661,766.808,763.462,20110.0,1543398650.0,756089.0
2024-07-29 22:15:00,765.62,765.04,766.001,763.731,12142.0,930005400.0,757236.0
2024-07-29 22:30:00,764.859,765.799,768.251,763.912,13083.0,1005366200.0,757037.0
2024-07-29 22:45:00,765.937,764.813,766.736,764.614,9571.0,732307600.0,757695.0
2024-07-29 23:00:00,765.077,764.16,765.887,763.64,9891.0,758550550.0,755620.0
2024-07-30 09:15:00,764.541,765.152,767.254,763.947,16461.0,1262578450.0,756061.0
2024-07-30 09:30:00,765.208,760.998,765.643,760.117,30353.0,2315686400.0,757857.0
2024-07-30 09:45:00,760.779,757.545,762.594,757.178,25610.0,1951649450.0,760374.0
2024-07-30 10:00:00,757.552,758.42,760.205,756.648,18482.0,1405685000.0,762082.0
2024-07-30 10:15:00,758.151,757.57,759.298,756.211,13196.0,1001190400.0,763857.0
2024-07-30 10:45:00,757.118,759.8,759.8,756.013,14805.0,1126068650.0,764089.0
2024-07-30 11:00:00,759.861,755.61,760.776,754.679,22268.0,1688655900.0,766164.0
2024-07-30 11:15:00,756.031,753.686,756.031,751.946,28871.0,2180661800.0,769841.0
2024-07-30 11:30:00,753.551,752.177,753.987,750.459,23939.0,1803753550.0,771575.0
2024-07-30 13:45:00,751.664,753.794,756.217,749.745,36295.0,2739079750.0,772628.0
2024-07-30 14:00:00,753.995,753.571,754.386,750.256,20706.0,1562068000.0,774891.0
2024-07-30 14:15:00,753.567,749.677,755.244,749.677,18738.0,1413270350.0,775508.0
2024-07-30 14:30:00,749.242,747.95,749.875,745.318,42593.0,3190524800.0,779194.0
2024-07-30 14:45:00,747.85,743.667,748.049,742.988,33607.0,2507899100.0,779145.0
2024-07-30 15:00:00,743.854,745.253,745.678,740.602,50702.0,3773049350.0,778453.0
2024-07-30 21:15:00,745.209,744.144,745.753,740.761,43368.0,3232968950.0,783769.0
2024-07-30 21:30:00,743.874,742.254,744.609,740.478,16006.0,1191809650.0,785535.0
2024-07-30 21:45:00,742.495,743.19,744.536,741.988,12684.0,946452600.0,785409.0
2024-07-30 22:00:00,742.916,742.105,743.536,740.833,10860.0,809426600.0,786581.0
2024-07-30 22:15:00,741.898,743.753,743.937,739.611,21179.0,1576806950.0,787991.0
2024-07-30 22:30:00,743.68,752.103,752.353,743.263,47129.0,3534406100.0,782510.0
2024-07-30 22:45:00,752.107,754.633,757.115,751.474,58265.0,4405918400.0,778400.0
2024-07-30 23:00:00,754.635,755.024,755.45,750.073,31364.0,2370546450.0,775528.0
2024-07-31 09:15:00,755.407,753.566,756.606,751.768,30052.0,2270150750.0,773022.0
2024-07-31 09:30:00,753.348,754.068,755.431,752.598,13160.0,993791900.0,772526.0
2024-07-31 09:45:00,754.057,759.086,761.241,751.722,40203.0,3048047900.0,771801.0
2024-07-31 10:00:00,759.291,764.267,765.513,757.56,48816.0,3721818800.0,769079.0
2024-07-31 10:15:00,764.284,762.399,764.877,760.113,20581.0,1571951700.0,768659.0
2024-07-31 10:45:00,762.894,766.768,769.275,762.054,43065.0,3302907550.0,763198.0
2024-07-31 11:00:00,767.276,765.313,767.521,763.797,17340.0,1328373200.0,761166.0
2024-07-31 11:15:00,765.427,764.162,766.623,762.4,17442.0,1332163750.0,760659.0
2024-07-31 11:30:00,764.329,764.054,764.575,762.504,8512.0,650554650.0,760055.0
2024-07-31 13:45:00,764.361,760.915,768.237,759.426,33558.0,2565740600.0,759942.0
2024-07-31 14:00:00,760.497,761.191,761.403,758.655,18637.0,1417114750.0,761464.0
2024-07-31 14:15:00,761.143,758.792,762.232,758.548,12693.0,967165850.0,761033.0
2024-07-31 14:30:00,758.522,756.144,758.748,753.884,28868.0,2182699500.0,763372.0
2024-07-31 14:45:00,756.085,756.324,758.514,755.634,12730.0,965009600.0,763378.0
2024-07-31 15:00:00,756.363,756.516,757.747,753.617,21840.0,1654125750.0,759766.0
2024-07-31 21:15:00,761.539,760.132,764.108,759.88,58013.0,4419807200.0,760375.0
2024-07-31 21:30:00,759.871,763.41,763.484,758.547,23579.0,1791086850.0,763528.0
2024-07-31 21:45:00,763.712,770.862,774.222,763.145,81858.0,6301153050.0,753663.0
2024-07-31 22:00:00,771.434,772.899,774.565,770.485,29809.0,2303203900.0,752240.0
2024-07-31 22:15:00,773.243,773.743,774.686,771.983,18101.0,1403601700.0,753025.0
2024-07-31 22:30:00,773.732,774.44,775.471,772.342,14385.0,1112729500.0,751450.0
2024-07-31 22:45:00,774.314,774.311,775.128,773.635,11975.0,926151950.0,752163.0
2024-07-31 23:00:00,774.528,774.787,775.242,773.42,15013.0,1163635800.0,749713.0
2024-08-01 09:15:00,774.454,774.534,779.734,774.317,55969.0,4349805950.0,751550.0
2024-08-01 09:30:00,774.515,774.071,775.536,773.19,18470.0,1429100050.0,751901.0
2024-08-01 09:45:00,774.189,772.909,775.121,772.454,15055.0,1164059500.0,752328.0
2024-08-01 10:00:00,772.746,771.882,773.583,769.833,21448.0,1654534350.0,752405.0
2024-08-01 10:15:00,771.677,771.553,772.359,768.473,21541.0,1659077000.0,751544.0
2024-08-01 10:45:00,772.035,769.603,772.035,768.581,15201.0,1167658650.0,751280.0
2024-08-01 11:00:00,769.378,766.386,769.402,765.058,26610.0,2034556700.0,752842.0
2024-08-01 11:15:00,766.153,765.565,766.955,764.448,20109.0,1537160150.0,753091.0
2024-08-01 11:30:00,765.832,764.966,765.907,761.267,29128.0,2217625450.0,752371.0
2024-08-01 13:45:00,764.903,772.909,773.139,764.339,41568.0,3193108900.0,750070.0
2024-08-01 14:00:00,772.964,771.19,774.061,769.542,22559.0,1737408300.0,751371.0
2024-08-01 14:15:00,771.243,766.949,771.789,766.563,18493.0,1418157300.0,751465.0
2024-08-01 14:30:00,766.91,768.928,770.615,766.372,14780.0,1134636700.0,751249.0
2024-08-01 14:45:00,768.567,766.938,771.129,765.526,16696.0,1279193900.0,750215.0
2024-08-01 15:00:00,766.977,773.172,774.19,766.977,30919.0,2382672650.0,745510.0
2024-08-01 21:15:00,769.267,765.395,770.144,761.039,65083.0,4968755950.0,754423.0
2024-08-01 21:30:00,765.296,769.864,770.98,764.651,31713.0,2432387900.0,752437.0
2024-08-01 21:45:00,769.576,768.819,770.931,768.21,14444.0,1109080950.0,752907.0
2024-08-01 22:00:00,768.78,770.104,771.746,767.445,17319.0,1332908050.0,754097.0
2024-08-01 22:15:00,770.097,767.603,770.823,766.896,14411.0,1103819100.0,753369.0
2024-08-01 22:30:00,767.609,765.07,767.839,764.259,21994.0,1682779750.0,755694.0
2024-08-01 22:45:00,765.051,764.894,765.844,763.533,10560.0,806754450.0,756860.0
2024-08-01 23:00:00,764.479,763.687,765.507,762.748,13478.0,1028656050.0,754933.0
2024-08-02 09:15:00,762.405,757.327,762.405,755.077,70494.0,5327811800.0,761643.0
2024-08-02 09:30:00,757.017,757.289,760.322,754.931,26320.0,1988811800.0,761819.0
2024-08-02 09:45:00,756.872,762.308,762.308,755.509,23733.0,1796726750.0,762507.0
2024-08-02 10:00:00,762.376,762.729,764.144,760.565,25141.0,1914222600.0,759163.0
2024-08-02 10:15:00,763.046,762.36,764.971,761.59,18194.0,1383739250.0,759054.0
2024-08-02 10:45:00,761.604,761.429,762.701,760.054,14525.0,1104197250.0,759708.0
2024-08-02 11:00:00,761.552,764.133,764.968,759.958,16230.0,1236599650.0,758674.0
2024-08-02 11:15:00,764.463,767.509,767.719,764.463,25563.0,1953691150.0,757570.0
2024-08-02 11:30:00,767.795,771.374,771.414,766.284,29511.0,2263265100.0,756479.0
2024-08-02 13:45:00,771.62,770.72,773.985,768.771,36785.0,2831551500.0,754954.0
2024-08-02 14:00:00,770.996,772.159,774.428,770.275,19423.0,1495918250.0,755684.0
2024-08-02 14:15:00,772.221,776.826,777.662,771.913,30523.0,2361841850.0,753007.0
2024-08-02 14:30:00,777.32,775.557,778.753,774.554,36462.0,2826618800.0,751939.0
2024-08-02 14:45:00,775.984,779.624,781.775,775.754,44512.0,3462579800.0,747563.0
2024-08-02 15:00:00,779.924,784.232,784.531,778.553,51482.0,4018514250.0,739197.0
2024-08-02 21:15:00,777.757,776.911,781.178,773.727,66189.0,5136131100.0,742679.0
2024-08-02 21:30:00,777.035,778.188,780.24,774.99,24119.0,1874403500.0,743032.0
2024-08-02 21:45:00,778.045,776.353,778.496,775.713,16006.0,1243875450.0,742692.0
2024-08-02 22:00:00,776.434,777.083,777.501,775.734,7629.0,593008250.0,742004.0
2024-08-02 22:15:00,776.756,775.479,778.501,774.594,16813.0,1301870400.0,742692.0
2024-08-02 22:30:00,775.458,775.457,776.7,774.006,13288.0,1029345150.0,741689.0
2024-08-02 22:45:00,775.696,772.836,775.881,771.773,21975.0,1693833550.0,741606.0
2024-08-02 23:00:00,772.381,767.778,772.62,767.11,36018.0,2765906300.0,734234.0
2024-08-05 09:15:00,767.691,773.722,774.236,765.095,57014.0,4381146750.0,739069.0
2024-08-05 09:30:00,773.941,778.129,779.558,773.423,39477.0,3064366300.0,737242.0
2024-08-05 09:45:00,778.067,777.262,780.49,777.122,28266.0,2200892200.0,738948.0
2024-08-05 10:00:00,777.578,777.432,780.667,777.017,20630.0,1602397450.0,737407.0
2024-08-05 10:15:00,777.165,774.955,777.948,774.361,17449.0,1351479400.0,736626.0
2024-08-05 10:45:00,775.529,779.11,779.809,775.298,14616.0,1134250600.0,737003.0
2024-08-05 11:00:00,778.947,780.712,781.813,778.911,16074.0,1251537800.0,736673.0
2024-08-05 11:15:00,780.976,781.524,782.406,779.12,17233.0,1340904750.0,737516.0
2024-08-05 11:30:00,781.982,792.55,793.218,781.297,65487.0,5146701800.0,735107.0
2024-08-05 13:45:00,790.45,786.949,790.529,780.324,79819.0,6246763650.0,733592.0
2024-08-05 14:00:00,786.962,783.419,787.734,781.821,33861.0,2647130900.0,734684.0
2024-08-05 14:15:00,783.18,784.986,786.323,781.588,25096.0,1959793450.0,736503.0
2024-08-05 14:30:00,784.842,784.341,787.842,782.501,23941.0,1873300350.0,734373.0
2024-08-05 14:45:00,783.89,780.245,785.786,779.204,22645.0,1764230450.0,731861.0
2024-08-05 15:00:00,779.928,781.608,783.003,778.479,26216.0,2040536500.0,730001.0
2024-08-05 21:15:00,775.61,776.594,780.028,771.784,60514.0,4691965550.0,731029.0
2024-08-05 21:30:00,776.818,774.748,778.117,772.795,32579.0,2516738650.0,732755.0
2024-08-05 21:45:00,774.697,777.592,780.222,774.264,22821.0,1770818200.0,731880.0
2024-08-05 22:00:00,777.692,778.355,780.594,777.692,14400.0,1120620400.0,730327.0
2024-08-05 22:15:00,778.34,777.886,779.894,776.584,11456.0,889524950.0,730466.0
2024-08-05 22:30:00,777.465,777.469,779.745,777.05,7734.0,601142700.0,730247.0
2024-08-05 22:45:00,777.435,779.025,780.485,777.02,8670.0,674526850.0,729731.0
2024-08-05 23:00:00,779.119,778.597,779.784,778.075,8877.0,689326150.0,727833.0
2024-08-06 09:15:00,780.806,779.677,785.749,779.263,44120.0,3447523950.0,730444.0
2024-08-06 09:30:00,779.777,778.049,780.986,775.848,31752.0,2464032850.0,729582.0
2024-08-06 09:45:00,778.09,774.108,778.417,773.728,32446.0,2507142400.0,732385.0
2024-08-06 10:00:00,774.089,777.471,779.012,773.612,21489.0,1663550850.0,731283.0
2024-08-06 10:15:00,777.312,770.914,777.909,770.914,23590.0,1819414400.0,729486.0
2024-08-06 10:45:00,771.342,772.038,774.025,770.399,23974.0,1846972450.0,729229.0
2024-08-06 11:00:00,772.288,773.003,775.247,771.939,15379.0,1188349550.0,727440.0
2024-08-06 11:15:00,773.018,768.859,776.706,768.825,31080.0,2392074650.0,726238.0
2024-08-06 11:30:00,768.868,770.138,772.67,768.858,31852.0,2440523100.0,725606.0
2024-08-06 13:45:00,769.04,767.699,770.843,766.199,36732.0,2814275000.0,726298.0
2024-08-06 14:00:00,767.488,765.661,767.65,761.975,55070.0,4201175950.0,728927.0
2024-08-06 14:15:00,765.707,765.133,767.477,763.693,17671.0,1349385250.0,729252.0
2024-08-06 14:30:00,764.894,771.402,772.747,763.751,36185.0,2773570300.0,728412.0
2024-08-06 14:45:00,771.589,770.927,775.853,770.178,32902.0,2534168400.0,725635.0
2024-08-06 15:00:00,770.417,769.055,770.837,766.631,34989.0,2685288100.0,723154.0
2024-08-06 21:15:00,770.517,766.981,770.517,766.288,36883.0,2826254550.0,728599.0
2024-08-06 21:30:00,767.083,760.602,767.118,758.29,62973.0,4790916600.0,735415.0
2024-08-06 21:45:00,760.424,760.287,762.622,759.946,20386.0,1547924750.0,734661.0
2024-08-06 22:00:00,760.187,763.042,763.195,760.066,12029.0,915664350.0,734132.0
2024-08-06 22:15:00,762.734,768.516,769.812,761.872,36165.0,2766104050.0,730117.0
2024-08-06 22:30:00,768.128,765.867,768.186,764.793,14051.0,1073066300.0,730089.0
2024-08-06 22:45:00,766.095,765.709,766.376,763.094,16995.0,1294130400.0,731436.0
2024-08-06 23:00:00,765.626,766.529,767.808,764.165,14138.0,1077811700.0,729074.0
2024-08-07 09:15:00,765.444,764.74,765.93,762.725,20720.0,1579073150.0,729444.0
2024-08-07 09:30:00,764.568,764.132,765.325,761.766,13786.0,1049224150.0,731479.0
2024-08-07 09:45:00,763.611,762.406,766.126,760.706,19995.0,1520149100.0,731749.0
2024-08-07 10:00:00,762.626,770.753,770.762,762.212,33086.0,2529238300.0,729994.0
2024-08-07 10:15:00,770.815,769.707,772.048,768.439,22975.0,1761600500.0,728410.0
2024-08-07 10:45:00,770.414,770.315,771.278,768.323,13968.0,1072051200.0,727021.0
2024-08-07 11:00:00,770.189,768.218,772.78,767.699,18012.0,1382752650.0,727276.0
2024-08-07 11:15:00,768.339,765.471,769.83,764.031,16758.0,1278671500.0,726862.0
2024-08-07 11:30:00,765.53,762.789,766.141,761.645,21022.0,1597498150.0,727519.0
2024-08-07 13:45:00,763.316,761.439,765.116,760.418,35903.0,2728896450.0,728995.0
2024-08-07 14:00:00,761.312,760.234,762.413,759.642,18952.0,1435801850.0,731114.0
2024-08-07 14:15:00,760.382,761.412,762.623,759.456,17382.0,1316539700.0,731374.0
2024-08-07 14:30:00,761.457,760.137,763.824,760.016,15073.0,1143435100.0,731260.0
2024-08-07 14:45:00,760.15,757.521,760.846,757.224,34567.0,2612039450.0,731671.0
2024-08-07 15:00:00,757.289,756.098,759.002,753.522,97663.0,7446316700.0,735788.0
2024-08-07 21:15:00,756.706,751.658,757.773,750.74,61678.0,4651635000.0,740577.0
2024-08-07 21:30:00,751.916,753.665,754.143,750.637,21758.0,1633155900.0,742730.0
2024-08-07 21:45:00,753.228,756.626,756.949,752.412,23771.0,1786957500.0,741088.0
2024-08-07 22:00:00,756.662,753.787,757.898,753.75,15563.0,1174155650.0,741120.0
2024-08-07 22:15:00,753.913,751.748,754.127,751.625,10408.0,781999500.0,741957.0
2024-08-07 22:30:00,751.787,753.6,753.948,751.22,10288.0,769174350.0,742697.0
2024-08-07 22:45:00,753.715,755.549,756.529,751.86,14192.0,1064177850.0,744031.0
2024-08-07 23:00:00,755.655,757.579,758.339,755.194,17322.0,1304226900.0,739627.0
2024-08-08 09:15:00,756.691,749.398,757.068,749.021,34877.0,2614809250.0,744534.0
2024-08-08 09:30:00,749.257,749.563,753.191,748.511,23073.0,1725112400.0,745932.0
2024-08-08 09:45:00,749.695,746.55,750.652,746.436,28451.0,2118917450.0,751540.0
2024-08-08 10:00:00,746.414,745.752,747.885,744.129,31599.0,2346499650.0,755630.0
2024-08-08 10:15:00,745.51,745.291,746.704,743.585,23716.0,1757451850.0,757605.0
2024-08-08 10:45:00,745.575,746.615,747.153,743.382,21247.0,1577418900.0,759587.0
2024-08-08 11:00:00,746.63,747.58,749.751,745.257,24255.0,1804186100.0,758860.0
2024-08-08 11:15:00,747.693,749.246,750.25,747.543,20468.0,1524702400.0,760140.0
2024-08-08 11:30:00,749.293,743.148,750.298,742.791,26981.0,2002327950.0,762478.0
2024-08-08 13:45:00,742.053,736.232,742.585,735.547,83726.0,6160936750.0,773969.0
2024-08-08 14:00:00,735.789,738.526,739.569,735.374,33689.0,2472934100.0,774761.0
2024-08-08 14:15:00,738.123,737.031,739.574,736.631,19186.0,1409920000.0,774813.0
2024-08-08 14:30:00,736.854,736.046,738.563,736.004,17681.0,1295767850.0,776898.0
2024-08-08 14:45:00,736.065,736.21,737.269,734.574,25186.0,1843554250.0,778968.0
2024-08-08 15:00:00,736.043,736.736,738.815,735.666,27897.0,2052103550.0,774186.0
2024-08-08 21:15:00,739.752,739.19,742.515,738.093,64337.0,4749022050.0,779181.0
2024-08-08 21:30:00,739.202,741.473,742.499,738.156,22382.0,1651627800.0,781215.0
2024-08-08 21:45:00,741.553,741.771,743.89,740.819,20413.0,1508495300.0,779350.0
2024-08-08 22:00:00,741.904,741.696,742.39,741.048,9181.0,677449200.0,778377.0
2024-08-08 22:15:00,741.588,742.387,743.365,741.188,12251.0,904345800.0,779526.0
2024-08-08 22:30:00,742.051,743.922,744.003,741.559,8254.0,610399400.0,779161.0
2024-08-08 22:45:00,743.991,742.33,746.178,742.233,22256.0,1647525400.0,776500.0
2024-08-08 23:00:00,742.212,737.706,742.49,737.249,26689.0,1964204400.0,777996.0
2024-08-09 09:15:00,739.402,742.435,742.768,738.607,26348.0,1943689550.0,778017.0
2024-08-09 09:30:00,742.595,743.131,744.406,742.205,18282.0,1351127650.0,776224.0
2024-08-09 09:45:00,743.57,751.846,752.125,742.917,49788.0,3710278050.0,771141.0
2024-08-09 10:00:00,752.157,749.208,752.254,748.427,24959.0,1862817200.0,769257.0
2024-08-09 10:15:00,749.367,748.872,749.367,746.098,18779.0,1397401350.0,769221.0
2024-08-09 10:45:00,748.541,751.682,752.365,748.541,27308.0,2036924050.0,768883.0
2024-08-09 11:00:00,751.531,755.264,758.008,751.012,54812.0,4115681150.0,762253.0
2024-08-09 11:15:00,755.384,760.786,762.27,754.549,52349.0,3960912200.0,757638.0
2024-08-09 11:30:00,761.177,755.676,761.901,754.242,38344.0,2893540750.0,755369.0
2024-08-09 13:45:00,755.444,752.633,755.595,751.929,30596.0,2294569700.0,756153.0
2024-08-09 14:00:00,752.224,753.71,754.072,750.685,19148.0,1433197250.0,757033.0
2024-08-09 14:15:00,753.307,752.702,756.149,751.676,18998.0,1424758000.0,758457.0
2024-08-09 14:30:00,752.585,749.567,753.035,748.227,25258.0,1883491000.0,760558.0
